Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
3,2,1,0.1,0.338950201642425,1.29714503701107,2.17914470321049,3,8,3,1,0
3,3,1,0.1,0.773530760676452,-0.313103974450949,1.40851384141165,3,8,7,2,2
3,4,1,0.1,-0.231436782089736,1.29714503701107,0.204608622096168,7,8,3,1,1
3,5,1,0.1,-0.557372201365257,-0.313103974450949,2.99705541548406,7,8,7,1,1
3,6,1,0.1,-0.163533569740669,2.90739404847309,-0.716413936822008,7,10,7,2,1
3,7,1,0.1,-0.38761417049259,-0.849853644938288,0.856148475643775,7,10,3,1,2
3,8,1,0.1,-0.28575935196899,1.29714503701107,3.90552181491687,7,8,7,2,0
3,9,1,0.1,-0.143162606035949,1.29714503701107,0.125642435553201,3,12,7,1,1
3,10,1,0.1,-0.808614087056804,-0.849853644938288,-2.15504917666443,7,10,3,2,2
3,11,1,0.1,-0.964791475459657,-0.849853644938288,-1.53781415263487,3,10,7,1,0
3,12,1,0.1,-0.849356014466244,1.29714503701107,-0.74186536557442,3,12,3,1,1
3,13,1,0.1,-0.50983995272091,-0.313103974450949,2.47809735430628,3,12,7,2,0
3,14,1,0.1,0.522288874984905,-0.849853644938288,1.1582150809132,3,10,3,2,2
3,15,1,0.1,-0.910468905580404,-0.849853644938288,-0.908159411352595,7,10,3,2,1
3,16,1,0.1,-0.217856139619923,-0.313103974450949,0.0378997100858567,3,8,3,1,2
3,17,1,0.1,-0.231436782089736,-0.313103974450949,1.85999400856577,7,8,3,1,0
3,18,1,0.1,0.0605470310112509,-0.313103974450949,0.67707475230028,3,8,3,2,0
3,19,1,0.1,0.0130147823669042,-0.313103974450949,0.158238641404322,3,8,7,1,2
3,20,1,0.1,0.705627548327385,-0.313103974450949,-0.766072972723486,7,12,7,2,2
3,21,1,0.1,0.352530844112238,-0.313103974450949,0.866120922324872,3,12,7,2,1
3,22,1,0.1,2.17233693506723,-0.849853644938288,0.477787351648981,3,10,3,2,1
3,23,1,0.1,-1.10059790015779,-0.849853644938288,-0.798561304208976,7,10,7,1,2
3,24,1,0.1,-0.83577537199643,-0.313103974450949,-0.0338750050638725,7,12,7,1,0
4,1,1,0.1,-0.00888346395525166,-0.0591726335413945,1.25968120034029,3,8,7,2,1
4,2,1,0.1,2.30747976237662,-0.0591726335413945,1.24940982630933,7,12,7,2,1
4,3,1,0.1,1.46799241860534,-0.0591726335413945,0.976459223209396,3,8,3,2,2
4,4,1,0.1,0.81505781789434,-0.0591726335413945,0.240724799323274,7,8,7,1,1
4,5,1,0.1,0.370884620131757,-0.68048528572603,0.936316655444156,7,10,3,1,2
4,6,1,0.1,0.0954972375189553,3.66870327956642,1.15936408891704,7,10,3,1,1
4,7,1,0.1,-0.144356289272839,-0.68048528572603,0.149976265766714,3,10,3,1,2
4,9,1,0.1,-1.33029872729894,-0.0591726335413945,-1.31375290785515,7,8,3,2,0
4,10,1,0.1,-1.01271489089869,-0.0591726335413945,1.51681991380579,7,8,3,2,1
4,11,1,0.1,-0.424185403863267,-0.68048528572603,-0.257192136916064,3,10,3,2,0
4,12,1,0.1,0.21320313492604,-0.0591726335413945,-0.299128656857119,7,8,7,1,2
4,13,1,0.1,-0.684026724554378,-0.68048528572603,1.80665292910279,3,10,7,1,1
4,14,1,0.1,-0.746210972241139,-0.68048528572603,-0.81458279019642,7,10,3,2,2
4,15,1,0.1,0.470823589628338,1.80476532301251,0.721286924704113,3,12,3,1,1
4,16,1,0.1,0.262062186679924,-0.68048528572603,2.08974060446017,3,10,3,2,1
4,17,1,0.1,0.981622767055308,-0.0591726335413945,0.993314940755821,7,8,7,2,0
4,19,1,0.1,-1.1348625202834,-0.0591726335413945,0.944273054897198,3,12,7,1,2
4,21,1,0.1,1.17927984005966,-0.68048528572603,2.22269801999114,3,10,3,1,0
4,22,1,0.1,-1.33029872729894,-0.0591726335413945,0.143930998346042,7,8,7,2,2
4,23,1,0.1,0.0444173197762583,-0.0591726335413945,1.27552109136586,3,12,7,1,0
4,24,1,0.1,-1.3924829749857,-0.0591726335413945,-0.779456807183074,3,12,7,2,2
5,1,1,0.1,2.16756348179368,-0.395008187929654,1.00623272685957,7,8,7,2,2
5,2,1,0.1,1.08347567432217,-0.395008187929654,-1.53528751777312,3,8,7,1,2
5,3,1,0.1,0.18792487684571,-0.395008187929654,3.01395179826346,7,12,3,2,2
5,4,1,0.1,-0.532555839921067,0.371772412169085,-5.25187713908677,3,12,7,2,2
5,5,1,0.1,1.28547961360258,-0.6506017212959,3.3925016060729,3,10,7,2,1
5,7,1,0.1,0.807403623972285,-0.395008187929654,-0.972530876526247,3,8,3,2,0
5,9,1,0.1,0.120590230418908,-0.395008187929654,-0.289045369231138,3,8,7,1,1
5,10,1,0.1,-0.956764112409917,-0.6506017212959,-8.95797615736311,7,10,3,1,2
5,11,1,0.1,2.44363553214356,2.6721142124653,3.98237219624956,3,12,3,1,1
5,12,1,0.1,0.369728422198074,2.6721142124653,-0.45366769938118,7,12,3,1,1
5,13,1,0.1,0.107123301133548,-0.395008187929654,0.0373419258380714,7,8,3,2,1
5,14,1,0.1,-0.24301686028582,-0.395008187929654,-2.68668728762466,3,12,7,2,0
5,15,1,0.1,-0.357485759211383,-0.395008187929654,-0.409921505011638,7,8,7,2,0
5,16,1,0.1,-1.07123301133548,-0.395008187929654,-0.550899298423427,3,12,3,2,2
5,17,1,0.1,-1.165501516333,-0.6506017212959,-2.38884424933485,3,10,3,1,2
5,18,1,0.1,-0.559489698491788,1.13855301226782,-0.691531595126696,3,10,3,1,0
5,19,1,0.1,-0.344018829926022,-0.6506017212959,-0.991676369856239,7,10,7,2,1
5,20,1,0.1,-0.707625920630751,-0.6506017212959,-2.08508853889676,3,10,7,1,0
5,21,1,0.1,-0.552756233849107,1.13855301226782,-2.40650224532817,7,10,7,1,1
5,22,1,0.1,-0.822094819556314,-0.395008187929654,-1.07378712637492,7,8,7,1,2
5,23,1,0.1,-0.465221193494265,-0.395008187929654,-2.53577516679834,7,12,7,1,0
5,24,1,0.1,-0.795160960985593,-0.395008187929654,0.0771076201440091,7,8,3,2,0
6,1,1,0.1,0.233148016104067,-0.401593372583645,2.477367576451,3,8,7,2,1
6,2,1,0.1,2.25361710552058,0.912712210417374,1.1426081490086,7,12,3,2,1
6,3,1,0.1,0.111390490191631,0.912712210417374,-0.240483215282169,3,8,7,1,0
6,4,1,0.1,0.813702016469159,-0.401593372583645,0.615171672897471,3,8,7,2,0
6,5,1,0.1,-0.336818373312119,-0.839695233583985,1.16649433332396,7,10,7,2,2
6,6,1,0.1,2.91004898435284,2.22701779341839,1.64482870887241,7,10,3,1,1
6,7,1,0.1,-0.0915387196624291,-0.401593372583645,2.12005912596979,3,8,3,1,2
6,8,1,0.1,0.0690400463960008,-0.401593372583645,-0.296292832700632,3,8,7,1,2
6,9,1,0.1,0.40784359676104,-0.401593372583645,0.540167987117072,7,12,7,1,0
6,10,1,0.1,-0.66503431272825,-0.839695233583985,0.0416239291974711,7,10,7,1,2
6,11,1,0.1,-0.430342270027468,-0.401593372583645,1.86762408770237,7,12,7,2,0
6,12,1,0.1,-0.864434318932674,-0.839695233583985,-1.41996655692569,3,10,7,2,2
6,13,1,0.1,-0.118007747034698,-0.401593372583645,-1.0777527215709,3,8,3,1,0
6,14,1,0.1,1.42954805333061,-0.839695233583985,1.61659201853648,3,10,3,2,0
