Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
13,17,1,0.1,0.0886410135390041,-0.229468249776909,0.582269162420874,7,12,3,2,1
13,18,1,0.1,-1.7011366685268,-0.780192049241489,-0.423988010999785,3,10,3,1,0
13,19,1,0.1,-0.998174891591396,-0.229468249776909,-0.256171704293877,7,8,7,1,0
13,20,1,0.1,-0.713752856844504,1.42270314861683,0.613412079995674,3,12,7,1,1
13,21,1,0.1,-1.05367187398103,-0.780192049241489,-0.385787635524654,3,10,7,1,2
13,22,1,0.1,-1.33809390872792,-0.229468249776909,-1.27139826628697,7,12,7,2,1
13,23,1,0.1,-1.4490878735072,-0.780192049241489,-1.0191684949191,7,10,7,2,0
13,24,1,0.1,-1.03054813131868,-0.229468249776909,0.488798849392511,7,8,3,2,0
14,2,1,0.1,-0.315219554572394,-0.268182305786454,-2.23236740378049,3,8,7,1,2
14,3,1,0.1,1.56452084710522,1.50182091240414,17.456501282325,7,12,7,2,2
14,4,1,0.1,0.895953384652873,-0.858183378516652,0.098720788412904,7,10,3,1,1
14,10,1,0.1,-0.765083789141779,1.50182091240414,3.71294260186082,3,12,3,1,2
14,11,1,0.1,-0.994860598183372,-0.268182305786454,5.82846740421969,7,8,7,2,1
14,16,1,0.1,-0.456407714344939,-0.268182305786454,5.84106628751476,7,12,7,1,1
14,17,1,0.1,-0.665421558714099,-0.858183378516652,1.5515257314321,7,10,7,2,0
14,19,1,0.1,0.513914834680103,-0.268182305786454,1.49381679367553,7,8,3,2,2
14,20,1,0.1,-0.986555412314399,1.50182091240414,7.97101249040984,3,12,3,1,1
14,22,1,0.1,1.71262999510191,-0.858183378516652,0.949010218179808,7,10,3,1,0
14,24,1,0.1,-0.503470434269121,-0.858183378516652,4.31057373376833,7,10,7,1,2
15,1,1,0.1,1.08278858340077,-0.715491385636572,-1.3659768982198,3,8,7,2,2
15,2,1,0.1,0.64626485667867,0.946295058422562,0.648694781292591,3,10,7,1,0
15,3,1,0.1,2.21932333135292,0.115401836392995,1.93033307076643,3,12,3,2,0
15,4,1,0.1,1.31874735460191,0.115401836392995,-1.17596315520715,3,12,3,1,0
15,5,1,0.1,0.249067591823422,0.115401836392995,0.00982213224436679,7,12,7,1,1
15,6,1,0.1,2.44741681018068,-0.99245579297976,3.64737388373161,3,10,3,1,2
